address,city,zip,beds,baths,sqft,year,saleprice,zestimate,rent,type,hoa,tax,apprec,url
,austin,78754,,,,,249900,"['""zestimate"":244588']","['""rentZestimate"":1700']",tuesday-saturday: 10am-6pm sunday & monday: 12pm-6pm,"['HOA Fee"",""factValue"":""$35']",,Unavailable,https://www.zillow.com/homedetails/13113-Foreston-Dr-Austin-TX-78754/2086526245_zpid/
,austin,78744,,,,,277990,"['""zestimate"":273688']","['""rentZestimate"":1795']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,"+$3,149 (+1.2 %)",https://www.zillow.com/community/reserve-at-mckinney-falls/2087091244_zpid/
,austin,78724,,,,,233990,"['""zestimate"":245047']","['""rentZestimate"":1575']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,-$347 (-0.1 %),https://www.zillow.com/community/tiermo/2089293084_zpid/
,austin,78744,,,,,302872,"['""zestimate"":309373']","['""rentZestimate"":1795']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,"+$27,591 (+9.8 %)",https://www.zillow.com/homedetails/7805-Peccary-Dr-Austin-TX-78744/2087815522_zpid/
,austin,78754,,,,,254990,"['""zestimate"":270484']","['""rentZestimate"":1650']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,"+$2,704 (+1.0 %)",https://www.zillow.com/community/pioneer-hill/2092198564_zpid/
,austin,78754,4.0,3.0,2260,2018,277900,"['""zestimate"":282198']","['""rentZestimate"":1925']",single family,"['HOA Fee"",""factValue"":""$35']",,"-$14,007 (-4.7 %)",https://www.zillow.com/homedetails/6305-Graymont-Dr-Austin-TX-78754/2088038666_zpid/
,austin,78747,,,,,252990,"['""zestimate"":273316']","['""rentZestimate"":1799']",mon 10-6 ; tue 10-6 ; wed 10-6 ; thu 10-6 ; fri 10-6 ; sat 10-6 ; sun 12-6,[],,Unavailable,https://www.zillow.com/community/bradshaw-crossing-barrington-collection/2086205759_zpid/
,austin,78747,,,,2019,234900,"['""zestimate"":272824']","['""rentZestimate"":1700']",single family,[],,"+$2,301 (+0.9 %)",https://www.zillow.com/community/vistas-of-austin/2086630427_zpid/
,austin,78741,3.0,,884,1970,274400,"['""zestimate"":258370']","['""rentZestimate"":1575']",single family,[],"2018 $1,538 -- $89,272 +10%","$269,222 (+4.2 %)",https://www.zillow.com/homedetails/6807-Suena-Dr-Austin-TX-78741/29463388_zpid/
,austin,78747,,,,,287990,"['""zestimate"":309936']","['""rentZestimate"":1950']",mon 10-6 ; tue 10-6 ; wed 10-6 ; thu 10-6 ; fri 10-6 ; sat 10-6 ; sun 12-6,[],,Unavailable,https://www.zillow.com/community/bradshaw-crossing-barrington-collection/2086205760_zpid/
,pflugerville,78660,,,,,211990,"['""zestimate"":218168']","['""rentZestimate"":1500']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,"-$1,826 (-0.8 %)",https://www.zillow.com/community/fort-dessau/2087757385_zpid/
,austin,78725,3.0,3.0,1921,2019,263495,"['""zestimate"":240079']",[],single family,"['HOA Fee"",""factValue"":""$45']",,Unavailable,https://www.zillow.com/homedetails/12112-Cimaizon-Dr-Austin-TX-78725/2086031440_zpid/
,austin,78754,4.0,2.0,2048,2019,297540,"['""zestimate"":260041']","['""rentZestimate"":1795']",single family,"['HOA Fee"",""factValue"":""$32']",,-$926 (-0.4 %),https://www.zillow.com/homedetails/11809-Reindeer-Dr-Austin-TX-78754/2088109603_zpid/
,austin,78754,,,,,247990,"['""zestimate"":259699']","['""rentZestimate"":1750']",tuesday-saturday: 10am-6pm sunday & monday: 12pm-6pm,[],,"+$1,814 (+0.7 %)",https://www.zillow.com/community/fairview-heights/2087796721_zpid/
,austin,78760,,,,,269950,"['""zestimate"":240436']","['""rentZestimate"":1495']",m: 10:00 am-6:00 pm; tu: 10:00 am-6:00 pm; w: 10:00 am-6:00 pm; th: 10:00 am-6:00 pm; f: 1:00 pm-7:00 pm; sa: 10:00 am-6:00 pm; su: 12:00 pm-5:00 pm;,"['HOA Fee"",""factValue"":""$75']",,+$955 (+0.4 %),https://www.zillow.com/homedetails/15003-Ryman-Rd-Austin-TX-78760/2086969340_zpid/
,austin,78728,,,,,313990,[],"['""rentZestimate"":1356']","m:10:00-6:00,tu:10:00-6:00,w:12:00-6:00,th:10:00-6:00,f:10:00-6:00,sa:10:00-6:00,su:12:00-6:00",[],,"+$1,250 (+0.4 %)",https://www.zillow.com/community/preston-village/2086415015_zpid/
,del valle,78617,,,,,262330,"['""zestimate"":269818']","['""rentZestimate"":1800']",mon 10-6 ; tue 10-6 ; wed 10-6 ; thu 10-6 ; fri 10-6 ; sat 10-6 ; sun 12-6,"['HOA Fee"",""factValue"":""$50']",,Unavailable,https://www.zillow.com/homedetails/7204-Dungarees-Way-Del-Valle-TX-78617/2086351564_zpid/
,austin,78725,4.0,3.0,2297,2019,274785,"['""zestimate"":249397']","['""rentZestimate"":1600']",single family,"['HOA Fee"",""factValue"":""$32']",,Unavailable,https://www.zillow.com/homedetails/11612-Roxbough-Pass-Austin-TX-78725/2086172128_zpid/
,austin,78725,5.0,3.0,2656,2019,317420,"['""zestimate"":304939']",[],single family,"['HOA Fee"",""factValue"":""$45']",,Unavailable,https://www.zillow.com/homedetails/12017-Coyote-Call-Way-Austin-TX-78725/2086032981_zpid/
,austin,78754,,,,,321990,"['""zestimate"":315636']","['""rentZestimate"":1982']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,"-$4,564 (-1.4 %)",https://www.zillow.com/community/pioneer-hill/2092198567_zpid/
,pflugerville,78660,,,,,214990,"['""zestimate"":217310']","['""rentZestimate"":1526']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,Unavailable,https://www.zillow.com/homedetails/14409-Frankel-Loop-UNIT-33B-Pflugerville-TX-78660/2086290828_zpid/
,del valle,78617,,,,,263430,"['""zestimate"":245797']","['""rentZestimate"":1850']",mon 10-6 ; tue 10-6 ; wed 10-6 ; thu 10-6 ; fri 10-6 ; sat 10-6 ; sun 12-6,[],,Unavailable,https://www.zillow.com/homedetails/7213-Dungarees-Way-Del-Valle-TX-78617/251036324_zpid/
,austin,78747,,,,,310990,"['""zestimate"":324281']","['""rentZestimate"":1950']",monday - saturday 10 am - 6 pm sunday 12 pm - 6 pm,[],,Unavailable,https://www.zillow.com/community/legends-way-onion-creek/2086127708_zpid/
,austin,78748,,,,,293995,"['""zestimate"":319234']","['""rentZestimate"":2099']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,"-$1,248 (-0.4 %)",https://www.zillow.com/community/brentwood-villas/2087799281_zpid/
,austin,78747,,,,,275990,"['""zestimate"":289509']","['""rentZestimate"":1800']",mon 10-6 ; tue 10-6 ; wed 10-6 ; thu 10-6 ; fri 10-6 ; sat 10-6 ; sun 12-6,[],,+$273 (+0.1 %),https://www.zillow.com/community/bradshaw-crossing-barrington-collection/2089633874_zpid/
,austin,78728,,,,,317990,[],"['""rentZestimate"":1363']","m:10:00-6:00,tu:10:00-6:00,w:12:00-6:00,th:10:00-6:00,f:10:00-6:00,sa:10:00-6:00,su:12:00-6:00",[],,"+$3,021 (+1.0 %)",https://www.zillow.com/community/preston-village/2086415006_zpid/
,austin,78748,2.0,2.0,1458,2004,275000,"['""zestimate"":281257']","['""rentZestimate"":1750']",single family,[],"2018 $4,870 -- $252,937 +1.9%","$292,198 (+3.9 %)",https://www.zillow.com/homedetails/11513-Jim-Thorpe-Ln-Austin-TX-78748/64704255_zpid/
,austin,78754,,,,,279990,"['""zestimate"":265258']","['""rentZestimate"":1795']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,"-$1,645 (-0.6 %)",https://www.zillow.com/community/pioneer-crossing-east/2087195857_zpid/
,austin,78754,,,,,288990,"['""zestimate"":292563']","['""rentZestimate"":1950']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,"-$4,025 (-1.4 %)",https://www.zillow.com/community/pioneer-hill/2092198576_zpid/
,austin,78748,,,,2019,320919,"['""zestimate"":333083']","['""rentZestimate"":1995']",townhouse,[],,Unavailable,https://www.zillow.com/homedetails/7300-Haggard-Dr-Austin-TX-78748/2086132716_zpid/
,manor,78653,,,,,269808,"['""zestimate"":245177']","['""rentZestimate"":1600']",monday-saturday 10 am - 6pm; sunday 12 pm - 6 pm,[],,+$781 (+0.3 %),https://www.zillow.com/homedetails/11501-Brindle-Ct-Manor-TX-78653/2090698263_zpid/
,austin,78747,,,,2019,244900,"['""zestimate"":280440']","['""rentZestimate"":1800']",single family,[],,+$268 (+0.1 %),https://www.zillow.com/community/vistas-of-austin/2086630426_zpid/
,austin,78744,,,,,290990,"['""zestimate"":304753']","['""rentZestimate"":2050']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,"+$1,326 (+0.4 %)",https://www.zillow.com/community/reserve-at-mckinney-falls/2092198338_zpid/
,austin,78725,,,,,308990,"['""zestimate"":302345']",[],"monday - saturday 10:00am-6:00pm, sunday 12:00-6:00pm",[],,Unavailable,https://www.zillow.com/community/prado/2086064652_zpid/
,austin,78754,,,,,302990,"['""zestimate"":304576']","['""rentZestimate"":1982']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,"-$2,412 (-0.8 %)",https://www.zillow.com/community/pioneer-hill/2092198565_zpid/
,austin,78728,,,,,309990,[],"['""rentZestimate"":1356']","m:10:00-6:00,tu:10:00-6:00,w:12:00-6:00,th:10:00-6:00,f:10:00-6:00,sa:10:00-6:00,su:12:00-6:00",[],,"+$2,221 (+0.7 %)",https://www.zillow.com/community/preston-village/2086415031_zpid/
,austin,78748,,,,,287995,"['""zestimate"":302832']","['""rentZestimate"":1750']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,"+$1,959 (+0.7 %)",https://www.zillow.com/community/brentwood-villas/2087799272_zpid/
,pflugerville,78660,,,,,269995,"['""zestimate"":284724']","['""rentZestimate"":1860']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,"+$1,201 (+0.4 %)",https://www.zillow.com/community/landings-at-wells-branch/2092893892_zpid/
,austin,78725,,,,,265990,"['""zestimate"":231727']",[],"monday - saturday 10:00am-6:00pm, sunday 12:00-6:00pm",[],,Unavailable,https://www.zillow.com/community/prado/2086064650_zpid/
,austin,78744,,,,,265990,"['""zestimate"":253711']","['""rentZestimate"":1705']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,"+$3,137 (+1.3 %)",https://www.zillow.com/community/reserve-at-mckinney-falls/2092198328_zpid/
,austin,78747,3.0,3.0,1551,2018,279972,"['""zestimate"":264845']","['""rentZestimate"":1770']",single family,"['HOA Fee"",""factValue"":""$40']",,Unavailable,https://www.zillow.com/homedetails/8904-Cattalo-Ln-Austin-TX-78747/2086411062_zpid/
,austin,78748,4.0,3.0,1626,1990,265000,"['""zestimate"":282968']","['""rentZestimate"":1800']",single family,[],"2018 $5,236 -- $255,972 +8.2%","$292,617 (+3.4 %)",https://www.zillow.com/homedetails/10536-Billbrook-Pl-Austin-TX-78748/29513072_zpid/
,austin,78725,,,,,275810,"['""zestimate"":261859']","['""rentZestimate"":1650']","monday - saturday 10:00am-6:00pm, sunday 12:00-6:00pm","['HOA Fee"",""factValue"":""$100']",,"-$5,162 (-1.9 %)",https://www.zillow.com/homedetails/11809-Coyote-Call-Way-Austin-TX-78725/2088286583_zpid/
,austin,78747,,,,2019,236900,"['""zestimate"":274775']","['""rentZestimate"":1800']",single family,[],,"+$1,460 (+0.5 %)",https://www.zillow.com/community/vistas-of-austin/2086630433_zpid/
,austin,78747,,,,,318000,"['""zestimate"":332615']","['""rentZestimate"":2095']",mon-sat 10am-6pm; sun 12pm-6pm,[],,Unavailable,https://www.zillow.com/community/goodnight-ranch/2093087710_zpid/
,austin,78754,,,,,289990,"['""zestimate"":306940']","['""rentZestimate"":1850']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,-$273 (-0.1 %),https://www.zillow.com/community/pioneer-hill/2092198555_zpid/
,austin,78725,5.0,3.0,2656,2019,313940,"['""zestimate"":296006']",[],single family,"['HOA Fee"",""factValue"":""$45']",,Unavailable,https://www.zillow.com/homedetails/11917-Coyote-Call-Way-Austin-TX-78725/2086032592_zpid/
,austin,78754,,,,,282990,"['""zestimate"":271077']","['""rentZestimate"":1796']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,"-$2,981 (-1.1 %)",https://www.zillow.com/community/pioneer-crossing-east/2092127862_zpid/
,austin,78744,,,,,277990,"['""zestimate"":280743']","['""rentZestimate"":1800']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,"+$2,273 (+0.8 %)",https://www.zillow.com/community/reserve-at-mckinney-falls/2088103382_zpid/
,pflugerville,78660,,,,,321990,"['""zestimate"":331027']","['""rentZestimate"":1995']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,"+$8,732 (+2.7 %)",https://www.zillow.com/community/fort-dessau/2087757389_zpid/
,austin,78747,,,,,307990,"['""zestimate"":320943']","['""rentZestimate"":2075']",mon 10-6 ; tue 10-6 ; wed 10-6 ; thu 10-6 ; fri 10-6 ; sat 10-6 ; sun 12-6,[],,"-$2,116 (-0.7 %)",https://www.zillow.com/community/bradshaw-crossing-barrington-collection/2089633879_zpid/
,del valle,78617,3.0,2.0,1915,2006,214000,"['""zestimate"":207387']","['""rentZestimate"":1550']",single family,"['HOA Fee"",""factValue"":""$29']","2018 $2,868 -- $151,483 +10%","$215,890 (+4.1 %)",https://www.zillow.com/homedetails/12716-La-Paz-Del-Valle-TX-78617/80088255_zpid/
,austin,78754,,,,,298990,"['""zestimate"":300811']","['""rentZestimate"":1975']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,"-$2,430 (-0.8 %)",https://www.zillow.com/community/pioneer-hill/2092198560_zpid/
,austin,78754,,,,,259990,"['""zestimate"":252716']","['""rentZestimate"":1675']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,"+$1,855 (+0.7 %)",https://www.zillow.com/community/pioneer-crossing-east/2092127863_zpid/
,austin,78754,,,,,283990,"['""zestimate"":289770']","['""rentZestimate"":1884']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,"+$1,790 (+0.6 %)",https://www.zillow.com/community/pioneer-hill/2092198574_zpid/
,austin,78745,,,,2019,259490,"['""zestimate"":277711']","['""rentZestimate"":1695']",townhouse,[],,"+$5,028 (+1.8 %)",https://www.zillow.com/community/7300-south-congress/2088324967_zpid/
,austin,78754,,,,,270990,"['""zestimate"":264117']","['""rentZestimate"":1795']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,-$878 (-0.3 %),https://www.zillow.com/community/pioneer-crossing-east/2092127857_zpid/
,austin,78747,,,,2019,261900,"['""zestimate"":290047']","['""rentZestimate"":1950']",single family,[],,+$514 (+0.2 %),https://www.zillow.com/community/vistas-of-austin/2086630430_zpid/
,austin,78748,,,,,299990,"['""zestimate"":303718']","['""rentZestimate"":1895']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,Unavailable,https://www.zillow.com/community/southpark-meadows/2086248723_zpid/
,pflugerville,78660,,,,,271990,"['""zestimate"":272706']","['""rentZestimate"":1795']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,-$861 (-0.3 %),https://www.zillow.com/community/fort-dessau/2087757393_zpid/
,austin,78754,,,,,284990,"['""zestimate"":302278']","['""rentZestimate"":1800']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,"-$2,726 (-0.9 %)",https://www.zillow.com/community/pioneer-hill/2092198556_zpid/
,pflugerville,78660,,,,,264990,"['""zestimate"":268039']","['""rentZestimate"":1775']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,"-$2,445 (-0.9 %)",https://www.zillow.com/community/fort-dessau/2087757378_zpid/
,pflugerville,78660,,,,,241995,"['""zestimate"":242878']","['""rentZestimate"":1620']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,"+$1,256 (+0.5 %)",https://www.zillow.com/community/landings-at-wells-branch/2092893893_zpid/
,austin,78754,,,,,254990,"['""zestimate"":249892']","['""rentZestimate"":1795']",tuesday-saturday: 10am-6pm sunday & monday: 12pm-6pm,[],,"-$10,678 (-4.1 %)",https://www.zillow.com/community/fairview-heights/2087796724_zpid/
,austin,78754,,,,,271990,"['""zestimate"":275255']","['""rentZestimate"":1770']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,"+$1,938 (+0.7 %)",https://www.zillow.com/community/pioneer-hill/2092198561_zpid/
,austin,78754,,,,,310990,"['""zestimate"":316199']","['""rentZestimate"":1975']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,"+$3,720 (+1.2 %)",https://www.zillow.com/community/pioneer-hill/2092198558_zpid/
,pflugerville,78660,,,,,280995,"['""zestimate"":288730']","['""rentZestimate"":1925']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,-$463 (-0.2 %),https://www.zillow.com/community/landings-at-wells-branch/2092893900_zpid/
,austin,78754,,,,,292990,"['""zestimate"":307293']","['""rentZestimate"":1850']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,-$296 (-0.1 %),https://www.zillow.com/community/pioneer-hill/2092198572_zpid/
,austin,78747,,,,,296990,"['""zestimate"":329363']","['""rentZestimate"":1995']",mon 10-6 ; tue 10-6 ; wed 10-6 ; thu 10-6 ; fri 10-6 ; sat 10-6 ; sun 12-6,[],,Unavailable,https://www.zillow.com/community/bradshaw-crossing-barrington-collection/2086205762_zpid/
,austin,78754,,,,,233990,"['""zestimate"":248876']","['""rentZestimate"":1700']",tuesday-saturday: 10am-6pm sunday & monday: 12pm-6pm,[],,+$446 (+0.2 %),https://www.zillow.com/community/fairview-heights/2087796720_zpid/
,austin,78744,,,,,283990,"['""zestimate"":288026']","['""rentZestimate"":2000']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,"-$3,011 (-1.0 %)",https://www.zillow.com/community/reserve-at-mckinney-falls/2094927189_zpid/
,austin,78744,,,,,289995,"['""zestimate"":315945']","['""rentZestimate"":2050']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,"+$3,603 (+1.2 %)",https://www.zillow.com/community/vista-point/2092897211_zpid/
,pflugerville,78660,,,,,269990,"['""zestimate"":272102']","['""rentZestimate"":1795']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,"-$1,155 (-0.4 %)",https://www.zillow.com/community/fort-dessau/2087757387_zpid/
,austin,78660,,,,,302990,"['""zestimate"":272480']","['""rentZestimate"":1750']",m: 10:00 am-6:00 pm; tu: 10:00 am-6:00 pm; w: 10:00 am-6:00 pm; th: 10:00 am-6:00 pm; f: 1:00 pm-7:00 pm; sa: 10:00 am-6:00 pm; su: 12:00 pm-5:00 pm;,[],,"-$4,339 (-1.6 %)",https://www.zillow.com/community/park-at-wellspoint/2087134582_zpid/
,austin,78754,,,,,299990,"['""zestimate"":301436']","['""rentZestimate"":1975']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,+$354 (+0.1 %),https://www.zillow.com/community/pioneer-crossing-east/2092127858_zpid/
,austin,78744,,,,,292990,"['""zestimate"":305865']","['""rentZestimate"":2050']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,"+$1,158 (+0.4 %)",https://www.zillow.com/community/reserve-at-mckinney-falls/2094927198_zpid/
,austin,78747,,,,,307500,"['""zestimate"":322363']","['""rentZestimate"":2000']",mon-sat 10am-6pm; sun 12pm-6pm,[],,"+$2,716 (+0.8 %)",https://www.zillow.com/community/goodnight-ranch/2093087712_zpid/
,pflugerville,78660,,,,,247995,"['""zestimate"":257935']","['""rentZestimate"":1750']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,"+$1,332 (+0.5 %)",https://www.zillow.com/community/landings-at-wells-branch/2092893897_zpid/
,austin,78725,,,,,289990,"['""zestimate"":303003']",[],"monday - saturday 10:00am-6:00pm, sunday 12:00-6:00pm",[],,Unavailable,https://www.zillow.com/community/prado/2086064648_zpid/
,austin,78747,4.0,3.0,2761,2002,275000,"['""zestimate"":299125']","['""rentZestimate"":1770']",single family,"['HOA Fee"",""factValue"":""$20']","2018 $6,208 -- $251,071 -10.5%","$311,120 (+4.0 %)",https://www.zillow.com/homedetails/7541-Redrick-Dr-Austin-TX-78747/60135473_zpid/
,pflugerville,78660,,,,,215990,"['""zestimate"":222013']","['""rentZestimate"":1526']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,Unavailable,https://www.zillow.com/homedetails/14207-Frankel-Loop-UNIT-15B-Pflugerville-TX-78660/2086290825_zpid/
,austin,78747,,,,,312990,"['""zestimate"":365640']","['""rentZestimate"":2450']",mon 10-6 ; tue 10-6 ; wed 10-6 ; thu 10-6 ; fri 10-6 ; sat 10-6 ; sun 12-6,[],,"-$5,466 (-1.5 %)",https://www.zillow.com/community/bradshaw-crossing-barrington-collection/2089633878_zpid/
,austin,78747,,,,,295900,"['""zestimate"":320310']","['""rentZestimate"":1995']",mon 10-6 ; tue 10-6 ; wed 10-6 ; thu 10-6 ; fri 10-6 ; sat 10-6 ; sun 12-6,[],,"-$2,010 (-0.6 %)",https://www.zillow.com/community/bradshaw-crossing-barrington-collection/2089633872_zpid/
,austin,78754,,,,,298990,"['""zestimate"":301721']","['""rentZestimate"":1975']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,"-$1,844 (-0.6 %)",https://www.zillow.com/community/pioneer-hill/2092198573_zpid/
,austin,78727,,,,,316990,"['""zestimate"":307225']","['""rentZestimate"":1650']",m: 10:00 am-6:00 pm; tu: 8:00 am-6:00 pm; w: 8:00 am-6:00 pm; th: 8:00 am-6:00 pm; f: 8:00 am-6:00 pm; sa: 8:00 am-6:00 pm; su: 8:00 am-5:00 pm;,[],,"-$1,158 (-0.4 %)",https://www.zillow.com/homedetails/13501-Metric-Blvd-UNIT-15-Austin-TX-78727/241936829_zpid/
,austin,78744,,,,,298990,"['""zestimate"":310437']","['""rentZestimate"":2075']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,"+$2,594 (+0.8 %)",https://www.zillow.com/community/reserve-at-mckinney-falls/2090954694_zpid/
,austin,78748,,,,,291995,"['""zestimate"":316089']","['""rentZestimate"":2100']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,"-$1,866 (-0.6 %)",https://www.zillow.com/community/brentwood-villas/2087799270_zpid/
,austin,78728,,,,,316990,[],"['""rentZestimate"":1356']","m:10:00-6:00,tu:10:00-6:00,w:12:00-6:00,th:10:00-6:00,f:10:00-6:00,sa:10:00-6:00,su:12:00-6:00",[],,"+$2,538 (+0.8 %)",https://www.zillow.com/community/preston-village/2086415013_zpid/
,austin,78754,,,,,296990,"['""zestimate"":297291']","['""rentZestimate"":1950']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,-$279 (-0.1 %),https://www.zillow.com/community/pioneer-hill/2092198575_zpid/
,austin,78744,,,,,292995,"['""zestimate"":319747']","['""rentZestimate"":2000']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,"+$9,699 (+3.1 %)",https://www.zillow.com/community/vista-point/2092897223_zpid/
,austin,78744,,,,,283990,"['""zestimate"":277614']","['""rentZestimate"":1895']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,"-$1,565 (-0.6 %)",https://www.zillow.com/community/reserve-at-mckinney-falls/2092198341_zpid/
,austin,78747,,,,2019,248900,"['""zestimate"":269940']","['""rentZestimate"":1750']",single family,[],,-$54 (-0.0 %),https://www.zillow.com/community/vistas-of-austin/2086630429_zpid/
,austin,78660,,,,,304990,"['""zestimate"":277264']","['""rentZestimate"":1795']",m: 10:00 am-6:00 pm; tu: 10:00 am-6:00 pm; w: 10:00 am-6:00 pm; th: 10:00 am-6:00 pm; f: 1:00 pm-7:00 pm; sa: 10:00 am-6:00 pm; su: 12:00 pm-5:00 pm;,[],,"-$4,231 (-1.5 %)",https://www.zillow.com/community/park-at-wellspoint/2087134581_zpid/
,austin,78725,,,,,282990,"['""zestimate"":274632']",[],"monday - saturday 10:00am-6:00pm, sunday 12:00-6:00pm",[],,Unavailable,https://www.zillow.com/community/prado/2086064649_zpid/
,austin,78747,,,,,323680,"['""zestimate"":297582']","['""rentZestimate"":1800']",mon-sat 10am-6pm; sun 12pm-6pm,[],,"+$1,320 (+0.4 %)",https://www.zillow.com/homedetails/8804-Sikes-Way-Austin-TX-78747/2089969927_zpid/
