address,city,zip,beds,baths,sqft,year,saleprice,zestimate,rent,type,hoa,tax,apprec,url
3920 brandywine ln,fort worth,76244,4.0,3.0,2489,2003.0,264900,"['""zestimate"":274701']","['""rentZestimate"":1950']",single family,[],"2018 $3,177 -48.5% $259,808 +8.6%","$284,013 (+3.4 %)",https://www.zillow.com/homedetails/3920-Brandywine-Ln-Fort-Worth-TX-76244/61887176_zpid/
1328 washington ave,fort worth,76104,3.0,3.0,1696,2007.0,376000,"['""zestimate"":378790']","['""rentZestimate"":2000']",single family,[],"2018 $6,787 -1.8% $332,776 +20.5%","$397,578 (+5.0 %)",https://www.zillow.com/homedetails/1328-Washington-Ave-Fort-Worth-TX-76104/83809370_zpid/
3413 western ave,fort worth,76107,3.0,,1093,1950.0,135000,"['""zestimate"":139124']","['""rentZestimate"":1210']",single family,[],"2018 $1,842 -1.2% $66,971 --","$142,157 (+2.2 %)",https://www.zillow.com/homedetails/3413-Western-Ave-Fort-Worth-TX-76107/29122245_zpid/
3136 livingston ave,fort worth,76110,2.0,2.0,1176,1926.0,164900,"['""zestimate"":171264']","['""rentZestimate"":1335']",single family,[],"2018 $1,646 +10.7% $78,643 +13.1%","$176,231 (+2.9 %)",https://www.zillow.com/homedetails/3136-Livingston-Ave-Fort-Worth-TX-76110/28945504_zpid/
1309 w shaw st,fort worth,76110,3.0,2.0,1070,1952.0,165000,"['""zestimate"":141387']","['""rentZestimate"":1250']",single family,[],"2018 $1,678 +10.7% $94,830 +8.5%","$145,417 (+2.9 %)",https://www.zillow.com/homedetails/1309-W-Shaw-St-Fort-Worth-TX-76110/29100755_zpid/
7808 kramer ct,fort worth,76112,3.0,3.0,2302,1979.0,240000,"['""zestimate"":242389']","['""rentZestimate"":1700']",single family,[],"2018 $3,519 -9.1% $148,652 -16.1%","$255,381 (+5.4 %)",https://www.zillow.com/homedetails/7808-Kramer-Ct-Fort-Worth-TX-76112/28960986_zpid/
1415 hurley ave,fort worth,76104,3.0,2.0,1812,1924.0,409000,"['""zestimate"":396197']","['""rentZestimate"":2105']",single family,[],"2018 $9,659 +23.7% $351,082 +25.2%","$396,752 (+0.1 %)",https://www.zillow.com/homedetails/1415-Hurley-Ave-Fort-Worth-TX-76104/29039887_zpid/
1209 e jessamine st,fort worth,76104,2.0,2.0,2771,1930.0,60000,"['""zestimate"":162285']","['""rentZestimate"":1250']",single family,[],"2018 $1,022 +49.1% $37,135 +50.9%","$166,034 (+2.3 %)",https://www.zillow.com/homedetails/1209-E-Jessamine-St-Fort-Worth-TX-76104/29136302_zpid/
3849 waldorf st,fort worth,76119,4.0,2.0,1684,1930.0,90000,"['""zestimate"":116564']","['""rentZestimate"":1390']",single family,[],"2018 $792 +89.4% $28,788 +91.8%","$122,066 (+4.7 %)",https://www.zillow.com/homedetails/3849-Waldorf-St-Fort-Worth-TX-76119/28924867_zpid/
6425 longmont trl,fort worth,76179,3.0,2.0,1496,1987.0,178000,"['""zestimate"":185776']","['""rentZestimate"":1460']",single family,[],"2018 $4,322 +14.5% $147,060 +15.8%","$194,247 (+4.6 %)",https://www.zillow.com/homedetails/6425-Longmont-Trl-Fort-Worth-TX-76179/29249803_zpid/
6505 sabrosa ct e,fort worth,76133,3.0,2.0,2092,1967.0,210000,"['""zestimate"":252154']","['""rentZestimate"":1650']",single family,[],"2018 $4,374 -1.2% $159,000 --","$266,325 (+5.6 %)",https://www.zillow.com/homedetails/6505-Sabrosa-Ct-E-Fort-Worth-TX-76133/29144406_zpid/
1313 trumpet dr,fort worth,76131,4.0,3.0,2270,2018.0,269990,"['""zestimate"":270645']","['""rentZestimate"":1795']",single family,[],,-$424 (-0.2 %),https://www.zillow.com/homedetails/1313-Trumpet-Dr-Fort-Worth-TX-76131/2086854948_zpid/
7428 innisbrook ln,fort worth,76179,4.0,3.0,3038,2006.0,264900,"['""zestimate"":274934']","['""rentZestimate"":1950']",single family,[],"2018 $6,505 +7% $247,662 +4%","$287,581 (+4.6 %)",https://www.zillow.com/homedetails/7428-Innisbrook-Ln-Fort-Worth-TX-76179/112178419_zpid/
5733 mountain stream trl,fort worth,76244,4.0,2.0,2144,2008.0,215000,"['""zestimate"":215251']","['""rentZestimate"":1650']",single family,[],"2018 $3,854 +1.3% $222,940 +6.9%","$226,423 (+5.2 %)",https://www.zillow.com/homedetails/5733-Mountain-Stream-Trl-Fort-Worth-TX-76244/79958068_zpid/
3102 prairie ave,fort worth,76106,3.0,2.0,1677,1944.0,159900,"['""zestimate"":150379']","['""rentZestimate"":1160']",single family,[],"2018 $1,237 -38.5% $45,000 -37.7%","$155,206 (+3.2 %)",https://www.zillow.com/homedetails/3102-Prairie-Ave-Fort-Worth-TX-76106/29165626_zpid/
7613 marlborough dr w,fort worth,76134,3.0,2.0,1423,1972.0,154900,"['""zestimate"":170010']","['""rentZestimate"":1395']",single family,[],"2018 $3,751 +4.5% $122,240 +5.7%","$181,231 (+6.6 %)",https://www.zillow.com/homedetails/7613-Marlborough-Dr-W-Fort-Worth-TX-76134/28995568_zpid/
7533 bigleaf ln,fort worth,76137,3.0,2.0,1709,1979.0,197390,"['""zestimate"":204057']","['""rentZestimate"":1500']",single family,[],"2018 $4,844 +10.8% $166,499 +12.5%","$217,729 (+6.7 %)",https://www.zillow.com/homedetails/7533-Bigleaf-Ln-Fort-Worth-TX-76137/29119227_zpid/
4804 thistledown dr,fort worth,76137,3.0,2.0,1290,1984.0,177000,"['""zestimate"":180483']","['""rentZestimate"":1395']",single family,[],"2018 $3,144 +9.6% $129,534 +11.3%","$189,038 (+4.7 %)",https://www.zillow.com/homedetails/4804-Thistledown-Dr-Fort-Worth-TX-76137/29209844_zpid/
3612 cripple creek trl,roanoke,76262,3.0,2.0,1252,2001.0,199500,"['""zestimate"":198364']","['""rentZestimate"":1495']",single family,[],"2018 $4,025 -- $156,752 +13.1%","$207,390 (+4.6 %)",https://www.zillow.com/homedetails/3612-Cripple-Creek-Trl-Roanoke-TX-76262/58523668_zpid/
2916 pecos st,fort worth,76119,4.0,3.0,2728,1953.0,84900,"['""zestimate"":204555']","['""rentZestimate"":1495']",single family,[],"2018 -- -- $51,830 +18%","$212,860 (+4.1 %)",https://www.zillow.com/homedetails/2916-Pecos-St-Fort-Worth-TX-76119/29136086_zpid/
12508 fenway ct,burleson,76028,3.0,2.0,1440,2013.0,174900,"['""zestimate"":175279']","['""rentZestimate"":1495']",single family,[],"2018 $2,069 -55.2% $147,864 -0.7%","$187,776 (+7.1 %)",https://www.zillow.com/homedetails/12508-Fenway-Ct-Burleson-TX-76028/79930461_zpid/
400 rancho dr,fort worth,76108,2.0,3.0,3296,1985.0,219000,"['""zestimate"":424340']","['""rentZestimate"":1600']",single family,[],"2017 $4,827 +4.7% $208,420 +6%","+$105,034 (+32.9 %)",https://www.zillow.com/homedetails/400-Rancho-Dr-Fort-Worth-TX-76108/230783091_zpid/
1625 gainsborough way,fort worth,76134,3.0,2.0,1321,1993.0,180000,"['""zestimate"":176587']","['""rentZestimate"":1380']",single family,[],"2018 $4,539 +15.2% $147,885 +16.5%","$186,670 (+5.7 %)",https://www.zillow.com/homedetails/1625-Gainsborough-Way-Fort-Worth-TX-76134/29230305_zpid/
2217 pembroke dr,fort worth,76110,4.0,3.0,3598,1922.0,450000,"['""zestimate"":626807']","['""rentZestimate"":4234']",single family,[],"2018 $21,625 +16.1% $786,069 +17.5%","$641,098 (+2.3 %)",https://www.zillow.com/homedetails/2217-Pembroke-Dr-Fort-Worth-TX-76110/28955031_zpid/
5625 westcreek dr,fort worth,76133,4.0,2.0,1936,1958.0,169900,"['""zestimate"":171478']","['""rentZestimate"":1495']",single family,[],"2018 $3,981 +8% $144,669 +9.3%","$181,835 (+6.0 %)",https://www.zillow.com/homedetails/5625-Westcreek-Dr-Fort-Worth-TX-76133/29108307_zpid/
3000 ryan ave,fort worth,76110,3.0,2.0,1550,2018.0,349900,"['""zestimate"":232934']",[],single family,[],"2018 $1,237 -1.3% $45,000 --",+$403 (+0.2 %),https://www.zillow.com/homedetails/3000-Ryan-Ave-Fort-Worth-TX-76110/29091392_zpid/
3844 englewood ln,fort worth,76107,3.0,2.0,1326,1941.0,299999,"['""zestimate"":300404']","['""rentZestimate"":1450']",single family,[],"2018 $5,887 +0.2% $213,979 +1.4%","$315,725 (+5.1 %)",https://www.zillow.com/homedetails/3844-Englewood-Ln-Fort-Worth-TX-76107/28963567_zpid/
6104 perch dr,fort worth,76179,3.0,2.0,2318,2007.0,224900,"['""zestimate"":228760']","['""rentZestimate"":1650']",single family,[],"2018 -- -- $212,430 +7.2%","$240,564 (+5.2 %)",https://www.zillow.com/homedetails/6104-Perch-Dr-Fort-Worth-TX-76179/79954080_zpid/
2503 bamberry dr,fort worth,76133,2.0,2.0,1242,1983.0,155000,"['""zestimate"":150831']","['""rentZestimate"":1360']",single family,[],"2018 $3,838 +20.2% $125,049 +21.5%","$157,603 (+4.5 %)",https://www.zillow.com/homedetails/2503-Bamberry-Dr-Fort-Worth-TX-76133/29192160_zpid/
4008 durrett st,fort worth,76244,5.0,4.0,3882,2003.0,389900,"['""zestimate"":414479']","['""rentZestimate"":2885']",single family,[],"2018 $10,448 -2.1% $368,000 --","$423,515 (+2.2 %)",https://www.zillow.com/homedetails/4008-Durrett-St-Fort-Worth-TX-76244/60288341_zpid/
6713 genoa rd,fort worth,76116,3.0,2.0,2028,1975.0,300000,"['""zestimate"":315647']","['""rentZestimate"":2015']",single family,[],"2018 $4,170 +1.3% $269,000 --","$326,126 (+3.3 %)",https://www.zillow.com/homedetails/6713-Genoa-Rd-Fort-Worth-TX-76116/29080863_zpid/
2953 saddle creek dr,fort worth,76177,4.0,3.0,2415,2014.0,279817,"['""zestimate"":285742']","['""rentZestimate"":2025']",single family,[],"2018 $4,015 -24.2% $263,229 -0.8%","$298,172 (+4.4 %)",https://www.zillow.com/homedetails/2953-Saddle-Creek-Dr-Fort-Worth-TX-76177/125572085_zpid/
1812 gainsborough way,fort worth,76134,3.0,2.0,1782,1992.0,184900,"['""zestimate"":188156']","['""rentZestimate"":1450']",single family,[],"2018 $5,028 +10.1% $163,854 +11.3%","$201,684 (+7.2 %)",https://www.zillow.com/homedetails/1812-Gainsborough-Way-Fort-Worth-TX-76134/29230056_zpid/
2108 may st,fort worth,76110,4.0,2.0,1674,1933.0,215000,"['""zestimate"":211806']","['""rentZestimate"":1535']",single family,[],"2018 $623 -1.9% $37,037 -7%","$224,324 (+5.9 %)",https://www.zillow.com/homedetails/2108-May-St-Fort-Worth-TX-76110/29063787_zpid/
6712 santiago ave,fort worth,76133,4.0,3.0,2677,1976.0,285000,"['""zestimate"":284585']","['""rentZestimate"":1800']",single family,[],"2018 $5,136 +9.4% $215,195 +12.2%","$298,188 (+4.8 %)",https://www.zillow.com/homedetails/6712-Santiago-Ave-Fort-Worth-TX-76133/29144068_zpid/
8024 slide rock rd,fort worth,76137,5.0,3.0,3214,1994.0,279900,"['""zestimate"":303434']","['""rentZestimate"":2295']",single family,[],"2018 $7,560 +6.7% $272,100 +0%","$313,933 (+3.5 %)",https://www.zillow.com/homedetails/8024-Slide-Rock-Rd-Fort-Worth-TX-76137/29279004_zpid/
12101 durango root dr,fort worth,76244,3.0,2.0,1842,2006.0,235000,"['""zestimate"":243614']","['""rentZestimate"":1695']",single family,[],"2018 $5,347 +9.1% $234,368 +6.6%","$256,696 (+5.4 %)",https://www.zillow.com/homedetails/12101-Durango-Root-Dr-Fort-Worth-TX-76244/79930443_zpid/
4812 cliburn dr,fort worth,76244,4.0,3.0,3100,2006.0,306900,"['""zestimate"":315704']","['""rentZestimate"":2275']",single family,[],"2018 $8,419 -3.5% $299,000 -1.4%","$324,102 (+2.7 %)",https://www.zillow.com/homedetails/4812-Cliburn-Dr-Fort-Worth-TX-76244/79947502_zpid/
6037 ramey ave,fort worth,76112,2.0,,792,1956.0,89995,"['""zestimate"":72942']","['""rentZestimate"":1067']",single family,[],"2018 $1,465 +16.7% $53,249 +18.1%","$72,096 (-1.2 %)",https://www.zillow.com/homedetails/6037-Ramey-Ave-Fort-Worth-TX-76112/28949361_zpid/
2529 creekwood ln,fort worth,76123,3.0,2.0,1660,1985.0,171500,"['""zestimate"":176559']","['""rentZestimate"":1400']",single family,[],"2018 $3,271 +10% $137,899 +12.9%","$187,417 (+6.1 %)",https://www.zillow.com/homedetails/2529-Creekwood-Ln-Fort-Worth-TX-76123/29226726_zpid/
5452 navajo bridge trl,fort worth,76137,4.0,2.5,2614,1995.0,300000,"['""zestimate"":296166']","['""rentZestimate"":2000']",single family,[],"2018 -- -- $266,074 +7.7%","$309,227 (+4.4 %)",https://www.zillow.com/homedetails/5452-Navajo-Bridge-Trl-Fort-Worth-TX-76137/29283199_zpid/
14144 black gold trl,haslet,76052,3.0,2.0,1504,2005.0,190000,"['""zestimate"":183881']","['""rentZestimate"":1495']",single family,[],"2018 $2,274 -47.2% $164,858 +11.1%","$191,494 (+4.1 %)",https://www.zillow.com/homedetails/14144-Black-Gold-Trl-Haslet-TX-76052/70566504_zpid/
2100 shane ave,fort worth,76134,3.0,2.0,1532,2018.0,224900,"['""zestimate"":226356']","['""rentZestimate"":1550']",single family,[],"2018 $2,521 +373.1% $82,138 +382.6%","+$2,396 (+1.1 %)",https://www.zillow.com/homedetails/2100-Shane-Ave-Fort-Worth-TX-76134/79949655_zpid/
949 banks st,fort worth,76114,4.0,2.0,2071,1953.0,265000,"['""zestimate"":247316']","['""rentZestimate"":1650']",single family,[],"2018 $4,693 +1.1% $168,139 +2.3%","$262,229 (+6.0 %)",https://www.zillow.com/homedetails/949-Banks-St-Fort-Worth-TX-76114/29266474_zpid/
7017 rockdale rd,fort worth,76134,3.0,2.0,1652,1960.0,145000,"['""zestimate"":149469']","['""rentZestimate"":1400']",single family,[],"2018 $562 +4.1% $105,908 +16.9%","$158,736 (+6.2 %)",https://www.zillow.com/homedetails/7017-Rockdale-Rd-Fort-Worth-TX-76134/28994811_zpid/
10244 w rancho diego ln w,fort worth,76036,5.0,4.0,3487,2000.0,399000,"['""zestimate"":396904']","['""rentZestimate"":2628']",single family,[],,Unavailable,https://www.zillow.com/homedetails/10244-W-Rancho-Diego-Ln-W-Fort-Worth-TX-76036/2086393293_zpid/
3122 harston woods dr,euless,76040,3.0,2.0,1536,2001.0,47000,[],"['""rentZestimate"":1275']",mobile / manufactured,[],"2017 $389 -- $19,689 -33.5%",Unavailable,https://www.zillow.com/homedetails/3122-Harston-Woods-Dr-Euless-TX-76040/83788522_zpid/
11724 latania ln,fort worth,76244,4.0,3.0,2402,2002.0,249900,"['""zestimate"":249114']","['""rentZestimate"":1795']",single family,[],"2018 $5,980 +9% $243,871 +4.6%","$258,979 (+4.0 %)",https://www.zillow.com/homedetails/11724-Latania-Ln-Fort-Worth-TX-76244/58528000_zpid/
7808 skylake dr,fort worth,76179,3.0,3.0,2523,1984.0,399000,"['""zestimate"":383171']","['""rentZestimate"":2544']",single family,[],"2018 $5,962 -3.3% $250,694 +20.9%","$391,831 (+2.3 %)",https://www.zillow.com/homedetails/7808-Skylake-Dr-Fort-Worth-TX-76179/29019552_zpid/
11104 whispering brook ln,fort worth,76140,3.0,2.0,1636,2007.0,183000,"['""zestimate"":184325']","['""rentZestimate"":1485']",single family,[],"2018 $3,670 +6.5% $148,903 +7%","$193,025 (+4.7 %)",https://www.zillow.com/homedetails/11104-Whispering-Brook-Ln-Fort-Worth-TX-76140/79961533_zpid/
1231 bessie st,fort worth,76104,2.0,,1800,1955.0,90000,"['""zestimate"":128352']","['""rentZestimate"":1350']",single family,[],"2018 $1,248 +47.2% $45,370 +49.1%","$131,715 (+2.6 %)",https://www.zillow.com/homedetails/1231-Bessie-St-Fort-Worth-TX-76104/29133279_zpid/
7301 lake rock dr,fort worth,76179,3.0,2.0,1744,2010.0,245000,"['""zestimate"":238709']","['""rentZestimate"":1750']",single family,"['HOA Fee"",""factValue"":""$80']","2018 $6,101 +9.1% $233,170 +4.9%","$247,565 (+3.7 %)",https://www.zillow.com/homedetails/7301-Lake-Rock-Dr-Fort-Worth-TX-76179/79917921_zpid/
8116 plateau dr,fort worth,76120,4.0,3.0,3335,2005.0,244900,"['""zestimate"":245383']","['""rentZestimate"":1975']",single family,[],"2018 $6,795 +4.7% $247,049 +6%","$259,910 (+5.9 %)",https://www.zillow.com/homedetails/8116-Plateau-Dr-Fort-Worth-TX-76120/70573855_zpid/
1732 jenson rd,fort worth,76112,3.0,2.0,2353,1959.0,159900,"['""zestimate"":214381']","['""rentZestimate"":1595']",single family,[],"2018 $3,256 +9.8% $160,913 +6.3%","$222,742 (+3.9 %)",https://www.zillow.com/homedetails/1732-Jenson-Rd-Fort-Worth-TX-76112/28937836_zpid/
4428 fletcher ave,fort worth,76107,3.0,2.0,1278,1950.0,210000,"['""zestimate"":218154']","['""rentZestimate"":1450']",single family,[],"2018 $3,638 -- $132,240 +158.5%","$219,856 (+0.8 %)",https://www.zillow.com/homedetails/4428-Fletcher-Ave-Fort-Worth-TX-76107/29122296_zpid/
3108 laredo dr,fort worth,76116,3.0,2.0,1869,1959.0,179500,"['""zestimate"":186746']","['""rentZestimate"":1450']",single family,[],"2018 $3,329 -1.2% $121,000 --","-$5,970 (-3.1 %)",https://www.zillow.com/homedetails/3108-Laredo-Dr-Fort-Worth-TX-76116/29148406_zpid/
2518 gould ave,fort worth,76164,2.0,,996,1928.0,84900,"['""zestimate"":93593']","['""rentZestimate"":1150']",single family,[],"2018 $1,368 +10% $68,370 +7.4%","$93,284 (-0.3 %)",https://www.zillow.com/homedetails/2518-Gould-Ave-Fort-Worth-TX-76164/28974227_zpid/
9012 quarry hill ct,fort worth,76179,4.0,4.0,3177,2018.0,448500,[],"['""rentZestimate"":1550']",single family,[],"2016 $544 -29.3% $18,000 -30.5%",Unavailable,https://www.zillow.com/homedetails/9012-Quarry-Hill-Ct-Fort-Worth-TX-76179/83796147_zpid/
3910 w 6th st,fort worth,76107,3.0,3.0,1856,1978.0,198000,"['""zestimate"":354149']","['""rentZestimate"":1550']",single family,[],"2018 $6,942 +2.2% $252,377 +3.5%","$366,119 (+3.4 %)",https://www.zillow.com/homedetails/3910-W-6th-St-Fort-Worth-TX-76107/63413821_zpid/
516 lonesome trl,haslet,76052,5.0,3.0,2874,2003.0,469900,"['""zestimate"":446671']","['""rentZestimate"":2995']",single family,[],"2018 $2,746 -65.4% $405,651 +4.2%","$458,597 (+2.7 %)",https://www.zillow.com/homedetails/516-Lonesome-Trl-Haslet-TX-76052/61875070_zpid/
3828 valentine st,fort worth,76107,2.0,,948,1947.0,189900,"['""zestimate"":193122']","['""rentZestimate"":1350']",single family,[],"2018 $458 +4.2% $148,966 +19.8%","$203,589 (+5.4 %)",https://www.zillow.com/homedetails/3828-Valentine-St-Fort-Worth-TX-76107/28978302_zpid/
709 bareback ln,fort worth,76131,4.0,3.0,2609,2011.0,259900,"['""zestimate"":278687']","['""rentZestimate"":2000']",single family,[],"2018 $6,690 +9.2% $254,360 +9.8%","$290,169 (+4.1 %)",https://www.zillow.com/homedetails/709-Bareback-Ln-Fort-Worth-TX-76131/79954771_zpid/
4725 bristol trace trl,fort worth,76244,4.0,2.0,2341,1998.0,252000,"['""zestimate"":246973']","['""rentZestimate"":1699']",single family,[],"2018 $3,137 +1.6% $241,881 +9.2%","$258,877 (+4.8 %)",https://www.zillow.com/homedetails/4725-Bristol-Trace-Trl-Fort-Worth-TX-76244/29312557_zpid/
7416 arbor park dr,fort worth,76120,3.0,2.0,1105,1989.0,159900,"['""zestimate"":153309']","['""rentZestimate"":1350']",single family,[],"2018 $674 +3.5% $134,452 +11%","$160,698 (+4.8 %)",https://www.zillow.com/homedetails/7416-Arbor-Park-Dr-Fort-Worth-TX-76120/29258170_zpid/
4020 appleyard dr,fort worth,76137,3.0,3.0,1464,1997.0,165000,"['""zestimate"":176824']","['""rentZestimate"":1495']",single family,[],"2018 $3,736 +9.4% $157,555 +6.5%","$187,133 (+5.8 %)",https://www.zillow.com/homedetails/4020-Appleyard-Dr-Fort-Worth-TX-76137/29287399_zpid/
3716 diamond ranch rd,roanoke,76262,4.0,3.0,3049,2004.0,249000,"['""zestimate"":250238']","['""rentZestimate"":1975']",single family,[],"2018 $2,868 -52.5% $207,900 --","$251,039 (+0.3 %)",https://www.zillow.com/homedetails/3716-Diamond-Ranch-Rd-Roanoke-TX-76262/70561187_zpid/
3113 santa fe trl,fort worth,76116,3.0,2.0,1824,1957.0,179900,"['""zestimate"":184452']","['""rentZestimate"":1450']",single family,[],"2018 $2,627 -1.2% $95,500 --","$191,812 (+4.0 %)",https://www.zillow.com/homedetails/3113-Santa-Fe-Trl-Fort-Worth-TX-76116/29148382_zpid/
4713 everest dr,fort worth,76132,3.0,2.0,1275,1958.0,154500,"['""zestimate"":151388']","['""rentZestimate"":1350']",single family,[],"2018 $2,375 +35.5% $86,342 +8.4%","$160,274 (+5.9 %)",https://www.zillow.com/homedetails/4713-Everest-Dr-Fort-Worth-TX-76132/29153891_zpid/
5545 camarillo dr,fort worth,76244,4.0,2.0,2085,2002.0,224900,"['""zestimate"":228813']","['""rentZestimate"":1650']",single family,[],"2018 $5,703 +11.1% $196,000 +12.8%","$239,018 (+4.5 %)",https://www.zillow.com/homedetails/5545-Camarillo-Dr-Fort-Worth-TX-76244/60286151_zpid/
710 oakwood trl,fort worth,76112,3.0,3.0,1960,1975.0,175000,"['""zestimate"":174967']","['""rentZestimate"":1450']",townhouse,[],"2018 $3,083 +9.8% $154,984 +29.3%","$187,477 (+7.1 %)",https://www.zillow.com/homedetails/710-Oakwood-Trl-Fort-Worth-TX-76112/29161676_zpid/
6245 jennie dr,fort worth,76133,3.0,3.0,1638,1970.0,180000,"['""zestimate"":184124']","['""rentZestimate"":1450']",single family,[],"2018 $3,511 +7.8% $148,395 +8.3%","$195,908 (+6.4 %)",https://www.zillow.com/homedetails/6245-Jennie-Dr-Fort-Worth-TX-76133/29149288_zpid/
2820 w boyce ave,fort worth,76133,3.0,2.0,1208,1957.0,159900,"['""zestimate"":156530']","['""rentZestimate"":1275']",single family,[],"2018 $3,208 +8% $116,598 +9.3%","$160,537 (+2.6 %)",https://www.zillow.com/homedetails/2820-W-Boyce-Ave-Fort-Worth-TX-76133/29156468_zpid/
3240 wabash ave,fort worth,76109,5.0,3.0,2054,1929.0,435000,"['""zestimate"":417105']","['""rentZestimate"":2550']",single family,[],"2018 $9,683 -7.5% $386,335 -6.2%","$428,826 (+2.8 %)",https://www.zillow.com/homedetails/3240-Wabash-Ave-Fort-Worth-TX-76109/29140050_zpid/
5913 comanche peak dr,fort worth,76179,3.0,2.0,1810,2014.0,218000,"['""zestimate"":221734']","['""rentZestimate"":1625']",single family,[],"2018 $5,338 +5.7% $205,721 +5.6%","-$5,658 (-2.5 %)",https://www.zillow.com/homedetails/5913-Comanche-Peak-Dr-Fort-Worth-TX-76179/122567594_zpid/
2725 nw 16th st,fort worth,76106,3.0,2.0,1403,2017.0,185000,"['""zestimate"":177207']","['""rentZestimate"":1525']",single family,[],"2018 $3,222 +777.3% $115,475 +788.3%","+$2,467 (+1.4 %)",https://www.zillow.com/homedetails/2725-NW-16th-St-Fort-Worth-TX-76106/28930367_zpid/
3345 8th ave,fort worth,76110,3.0,2.0,1270,1938.0,179900,"['""zestimate"":180151']","['""rentZestimate"":1395']",single family,[],"2018 $3,572 +221.8% $129,856 +225.8%","$194,311 (+7.9 %)",https://www.zillow.com/homedetails/3345-8th-Ave-Fort-Worth-TX-76110/29091585_zpid/
4713 auburn ridge dr,fort worth,76123,4.0,3.0,2792,2005.0,257000,"['""zestimate"":266608']","['""rentZestimate"":1845']",single family,[],"2018 $5,984 +8.6% $233,210 +0.5%","$278,259 (+4.4 %)",https://www.zillow.com/homedetails/4713-Auburn-Ridge-Dr-Fort-Worth-TX-76123/70566684_zpid/
8105 geranium ln,fort worth,76123,5.0,4.0,3573,2005.0,265000,"['""zestimate"":307506']","['""rentZestimate"":2200']",single family,[],"2018 $6,699 +9.8% $272,523 +10.2%","$315,286 (+2.5 %)",https://www.zillow.com/homedetails/8105-Geranium-Ln-Fort-Worth-TX-76123/70562331_zpid/
4217 spindletree ln,fort worth,76137,3.0,2.0,1155,1982.0,177000,"['""zestimate"":177348']","['""rentZestimate"":1395']",single family,[],"2018 $4,363 +10.9% $149,974 +12.6%","$183,839 (+3.7 %)",https://www.zillow.com/homedetails/4217-Spindletree-Ln-Fort-Worth-TX-76137/29119528_zpid/
3817 lawndale ave,fort worth,76133,4.0,3.0,2461,1969.0,265000,"['""zestimate"":257765']","['""rentZestimate"":1695']",single family,[],"2018 $4,461 -1.2% $185,000 --","$269,932 (+4.7 %)",https://www.zillow.com/homedetails/3817-Lawndale-Ave-Fort-Worth-TX-76133/29109583_zpid/
2812 east ln,fort worth,76116,4.0,2.0,1643,1942.0,250000,"['""zestimate"":265861']","['""rentZestimate"":1800']",single family,[],"2018 $7,374 +3.8% $268,040 +5.1%","$272,215 (+2.4 %)",https://www.zillow.com/homedetails/2812-East-Ln-Fort-Worth-TX-76116/29078500_zpid/
4633 quarry cir,fort worth,76244,3.0,2.0,1460,2000.0,195000,"['""zestimate"":189860']","['""rentZestimate"":1500']",single family,[],"2018 $3,964 +9.4% $170,261 +14.9%","$201,214 (+6.0 %)",https://www.zillow.com/homedetails/4633-Quarry-Cir-Fort-Worth-TX-76244/54044898_zpid/
5416 kilpatrick ave,fort worth,76107,3.0,,1108,2004.0,95500,"['""zestimate"":103393']","['""rentZestimate"":1275']",single family,[],"2018 $2,761 +2.8% $100,346 +4.1%","$107,704 (+4.2 %)",https://www.zillow.com/homedetails/5416-Kilpatrick-Ave-Fort-Worth-TX-76107/66631847_zpid/
10405 woodruff ct,fort worth,76244,4.0,4.0,2900,2005.0,249900,"['""zestimate"":265997']","['""rentZestimate"":1750']",single family,[],,"$277,062 (+4.2 %)",https://www.zillow.com/homedetails/10405-Woodruff-Ct-Fort-Worth-TX-76244/70563629_zpid/
,fort worth,76116,4.0,3.0,2940,1985.0,399000,"['""zestimate"":406921']","['""rentZestimate"":2995']",single family,[],"2018 $9,549 +0.6% $381,164 +1.8%","$410,827 (+1.0 %)",https://www.zillow.com/homedetails/4308-Hyatt-Ct-Fort-Worth-TX-76116/29076321_zpid/
,fort worth,76137,4.0,3.0,2065,1979.0,222000,"['""zestimate"":229213']","['""rentZestimate"":1650']",single family,[],"2018 $4,014 -- $202,568 +19.3%","$238,932 (+4.2 %)",https://www.zillow.com/homedetails/7408-Whitewood-Dr-Fort-Worth-TX-76137/29119133_zpid/
,fort worth,76107,3.0,2.0,1800,1945.0,484500,"['""zestimate"":356341']","['""rentZestimate"":1700']",single family,[],"2018 $4,166 -12.7% $151,475 -32.5%","$358,372 (+0.6 %)",https://www.zillow.com/homedetails/4004-Bryce-Ave-Fort-Worth-TX-76107/29070472_zpid/
,fort worth,76108,4.0,3.0,2246,2000.0,204900,"['""zestimate"":212418']","['""rentZestimate"":1650']",single family,[],"2018 $4,766 +8.9% $194,774 +9.3%","$223,166 (+5.1 %)",https://www.zillow.com/homedetails/9720-Stoney-Bridge-Rd-Fort-Worth-TX-76108/54046493_zpid/
,fort worth,76107,3.0,3.0,2320,2005.0,479900,"['""zestimate"":465110']","['""rentZestimate"":3167']",townhouse,[],"2018 $11,282 -0.7% $447,975 -1%","$481,900 (+3.6 %)",https://www.zillow.com/homedetails/3725-W-4th-St-Fort-Worth-TX-76107/29037696_zpid/
,fort worth,76110,,,375,2018.0,34000,"['""zestimate"":186746']","['""rentZestimate"":1229']",mobile / manufactured,[],,"+$1,778 (+1.0 %)",https://www.zillow.com/homedetails/2740-Saint-Louis-Ave-Fort-Worth-TX-76110/2089100573_zpid/
