address,city,zip,beds,baths,sqft,year,saleprice,zestimate,rent,type,hoa,tax,apprec,url
,atlanta,30311,3.0,2.0,1500,1955.0,209900,"['""zestimate"":156954']","['""rentZestimate"":1200']",single family,[],"2017 $370 +1.1% $10,400 -14.8%","$176,683 (+12.6 %)",https://www.zillow.com/homedetails/2486-Ivydale-Dr-SW-Atlanta-GA-30311/35862124_zpid/
,atlanta,30331,,,,,344990,"['""zestimate"":351749']","['""rentZestimate"":2200']",appt. only: monday - fridaysaturday 10am-6pmsunday 1pm-6pm,[],,"-$3,131 (-0.9 %)",https://www.zillow.com/community/bedford-estates/2093731578_zpid/
,atlanta,30315,3.0,2.0,961,1969.0,154900,"['""zestimate"":139670']","['""rentZestimate"":1195']",single family,[],"2017 $958 +95.8% $6,400 --","$155,900 (+11.6 %)",https://www.zillow.com/homedetails/1951-Akron-Dr-SE-Atlanta-GA-30315/35887354_zpid/
,atlanta,30354,,,,,200000,"['""zestimate"":155435']","['""rentZestimate"":1599']","tues, fri, sat 11am-6pm; sun 1pm-6pm",[],,"+$1,969 (+1.3 %)",https://www.zillow.com/community/monticello-park/2086762790_zpid/
,atlanta,30310,3.0,2.0,1200,1950.0,174900,"['""zestimate"":171301']","['""rentZestimate"":1100']",single family,[],"2017 $1,187 +31.2% $9,600 --","$190,795 (+11.4 %)",https://www.zillow.com/homedetails/2066-Perkerson-Rd-SW-Atlanta-GA-30310/35829706_zpid/
,atlanta,30331,3.0,3.0,2170,1994.0,154000,"['""zestimate"":199409']","['""rentZestimate"":1550']",single family,[],"2017 $1,047 -6.8% $47,760 --","$212,730 (+6.7 %)",https://www.zillow.com/homedetails/2040-Enon-Mill-Dr-SW-Atlanta-GA-30331/65451230_zpid/
,atlanta,30309,2.0,2.0,1218,2003.0,329900,"['""zestimate"":303723']","['""rentZestimate"":1750']",condo,[],,Unavailable,https://www.zillow.com/homedetails/2277-Peachtree-Rd-NE-UNIT-610-Atlanta-GA-30309/2086224896_zpid/
,atlanta,30310,3.0,2.0,1122,1945.0,264900,"['""zestimate"":245465']","['""rentZestimate"":1250']",single family,[],"2017 $1,227 +157.2% $5,240 -14.4%","$274,233 (+11.7 %)",https://www.zillow.com/homedetails/1178-Wilmington-Ave-SW-Atlanta-GA-30310/35836166_zpid/
,atlanta,30309,2.0,2.0,1200,1986.0,244999,"['""zestimate"":246952']","['""rentZestimate"":1750']",condo,[],,Unavailable,https://www.zillow.com/homedetails/2161-Peachtree-Rd-NE-APT-803-Atlanta-GA-30309/2086409967_zpid/
,atlanta,30310,3.0,2.0,1300,1955.0,249950,"['""zestimate"":243936']","['""rentZestimate"":1100']",single family,[],"2017 $1,534 +81.8% $8,520 --","-$5,369 (-2.2 %)",https://www.zillow.com/homedetails/1246-Beecher-St-SW-Atlanta-GA-30310/35842385_zpid/
,atlanta,30316,2.0,,--,1950.0,279900,"['""zestimate"":279746']","['""rentZestimate"":1600']",single family,[],"2017 $2,972 +97.8% $52,560 --","$293,118 (+4.8 %)",https://www.zillow.com/homedetails/1095-Napier-St-SE-Atlanta-GA-30316/35891836_zpid/
,atlanta,30311,5.0,3.0,1792,1984.0,184500,"['""zestimate"":184456']","['""rentZestimate"":1429']",single family,[],"2017 $2,005 +38.6% $21,280 --","$207,900 (+12.7 %)",https://www.zillow.com/homedetails/1780-Harbin-Rd-SW-Atlanta-GA-30311/35866798_zpid/
,decatur,30032,3.0,2.0,1273,1957.0,299900,"['""zestimate"":268636']","['""rentZestimate"":1550']",single family,[],"2017 $55 -82.7% $81,280 +18.4%","$295,929 (+10.2 %)",https://www.zillow.com/homedetails/505-Rosemont-Dr-Decatur-GA-30032/14457814_zpid/
,atlanta,30354,4.0,2.0,1501,1964.0,129000,"['""zestimate"":89629']","['""rentZestimate"":1295']",single family,[],"2017 $1,172 -0.1% $15,680 --","$98,879 (+10.3 %)",https://www.zillow.com/homedetails/454-Oak-Dr-SE-Atlanta-GA-30354/35875539_zpid/
,atlanta,30312,2.0,3.0,1492,2005.0,350000,"['""zestimate"":331845']","['""rentZestimate"":1870']",townhouse,"['HOA Fee"",""factValue"":""$11']","2017 $3,960 +75.7% $51,120 --","$355,174 (+7.0 %)",https://www.zillow.com/homedetails/867-Commonwealth-Ave-SE-Atlanta-GA-30312/71757857_zpid/
,atlanta,30331,4.0,2.0,1500,1972.0,179000,"['""zestimate"":121627']","['""rentZestimate"":1145']",single family,[],"2017 $1,521 +53.3% $11,560 --","+$8,394 (+7.4 %)",https://www.zillow.com/homedetails/1405-Sherrie-Ln-SW-Atlanta-GA-30331/65450857_zpid/
,atlanta,30315,3.0,2.0,1200,2002.0,250000,"['""zestimate"":231014']","['""rentZestimate"":1495']",single family,[],"2017 $3,767 +262.4% $13,040 --","-$24,067 (-9.4 %)",https://www.zillow.com/homedetails/236-Milton-Ave-SE-Atlanta-GA-30315/65441601_zpid/
,atlanta,30315,3.0,2.0,978,1950.0,155000,"['""zestimate"":106742']","['""rentZestimate"":1100']",single family,[],"2017 $520 +1.4% $15,760 +0.3%","$116,391 (+9.0 %)",https://www.zillow.com/homedetails/2166-Jernigan-Dr-SE-Atlanta-GA-30315/35875873_zpid/
,atlanta,30311,2.0,2.0,1023,1950.0,180000,"['""zestimate"":165284']","['""rentZestimate"":1105']",single family,[],"2017 $1,426 +193.7% $12,760 --","$182,936 (+10.7 %)",https://www.zillow.com/homedetails/1353-Wichita-Dr-SW-Atlanta-GA-30311/35849042_zpid/
,atlanta,30324,2.0,3.0,1509,1982.0,285000,"['""zestimate"":290299']","['""rentZestimate"":1699']",condo,"['HOA Fee"",""factValue"":""$33']","2017 $2,685 +77.9% $55,440 --","$300,953 (+3.7 %)",https://www.zillow.com/homedetails/1201-Cedar-Chase-Dr-NE-Atlanta-GA-30324/35929122_zpid/
,atlanta,30311,4.0,2.0,2508,1955.0,347000,"['""zestimate"":277872']","['""rentZestimate"":1588']",single family,[],"2017 $679 +3.4% $23,080 --","$315,551 (+13.6 %)",https://www.zillow.com/homedetails/2372-Bolling-Brook-Dr-SW-Atlanta-GA-30311/35858270_zpid/
,atlanta,30310,3.0,2.0,1225,1959.0,194900,"['""zestimate"":91039']","['""rentZestimate"":1200']",single family,[],"2017 $1,099 +130.8% $9,680 --","$102,701 (+12.8 %)",https://www.zillow.com/homedetails/257-Barfield-Ave-SW-Atlanta-GA-30310/35857606_zpid/
,atlanta,30315,3.0,2.0,1350,1953.0,218500,"['""zestimate"":127995']","['""rentZestimate"":1200']",single family,[],"2017 $714 +49.7% $5,760 --","$141,780 (+10.8 %)",https://www.zillow.com/homedetails/295-Thornton-St-SW-Atlanta-GA-30315/35887678_zpid/
,atlanta,30331,4.0,3.0,1979,1996.0,250000,"['""zestimate"":239815']","['""rentZestimate"":1839']",single family,[],,"$255,475 (+6.5 %)",https://www.zillow.com/homedetails/4370-Celebration-Dr-SW-Atlanta-GA-30331/65450045_zpid/
,atlanta,30311,3.0,3.0,--,1959.0,184900,"['""zestimate"":186930']","['""rentZestimate"":1300']",single family,[],"2017 $1,699 +224.7% $16,880 --","-$1,203 (-0.6 %)",https://www.zillow.com/homedetails/1884-Windsor-Dr-SW-Atlanta-GA-30311/35862197_zpid/
,atlanta,30317,3.0,2.0,1335,1945.0,329900,[],"['""rentZestimate"":1320']",single family,[],"2017 $143 +7.1% $13,360 --",Unavailable,https://www.zillow.com/homedetails/171-Whitefoord-Ave-SE-Atlanta-GA-30317/14467544_zpid/
,atlanta,30315,3.0,2.0,1820,1950.0,155000,"['""zestimate"":183908']","['""rentZestimate"":1400']",single family,[],"2017 $459 +5% $17,240 --","$205,756 (+11.9 %)",https://www.zillow.com/homedetails/2262-Perkerson-Rd-SW-Atlanta-GA-30315/35829425_zpid/
,atlanta,30315,4.0,2.0,1834,2006.0,238900,"['""zestimate"":247397']","['""rentZestimate"":1575']",single family,[],"2017 $2,156 +54.3% $32,360 --","-$21,764 (-8.1 %)",https://www.zillow.com/homedetails/2011-Reynolds-Dr-SW-Atlanta-GA-30315/82617115_zpid/
,atlanta,30317,3.0,,912,1986.0,285000,"['""zestimate"":288720']","['""rentZestimate"":1600']",single family,[],"2017 $169 -49.3% $82,960 +17.8%","$308,671 (+6.9 %)",https://www.zillow.com/homedetails/2129-Hosea-L-Williams-Dr-SE-Atlanta-GA-30317/14466081_zpid/
,atlanta,30331,4.0,2.5,2292,2006.0,233900,"['""zestimate"":221623']","['""rentZestimate"":1745']",single family,"['HOA Fee"",""factValue"":""$50']","2017 $2,473 +21.8% $64,440 --","$234,588 (+5.9 %)",https://www.zillow.com/homedetails/3688-Ramsey-Cir-SW-Atlanta-GA-30331/71756044_zpid/
,atlanta,30310,4.0,2.5,1680,2007.0,239900,"['""zestimate"":235188']","['""rentZestimate"":1575']",single family,[],"2017 $1,950 -0.3% $34,240 --","-$9,799 (-4.0 %)",https://www.zillow.com/homedetails/1319-Dorsey-St-SW-Atlanta-GA-30310/69343691_zpid/
,atlanta,30317,3.0,3.0,1280,1966.0,339000,"['""zestimate"":355715']","['""rentZestimate"":1773']",single family,[],"2017 $120 -65.4% $103,720 +20.7%","$381,469 (+7.2 %)",https://www.zillow.com/homedetails/262-Martha-Ave-NE-Atlanta-GA-30317/14469870_zpid/
,atlanta,30331,4.0,4.0,3138,2019.0,337635,"['""zestimate"":273397']",[],single family,"['HOA Fee"",""factValue"":""$37']",,Unavailable,https://www.zillow.com/homedetails/2284-Bluestone-Dr-SW-Atlanta-GA-30331/2085957888_zpid/
,atlanta,30331,4.0,3.0,2312,1994.0,215000,"['""zestimate"":210524']","['""rentZestimate"":1700']",single family,"['HOA Fee"",""factValue"":""$42']","2017 $3,281 +544.5% $53,760 -14.3%","$224,587 (+6.7 %)",https://www.zillow.com/homedetails/510-Reunion-Ct-SW-Atlanta-GA-30331/65450006_zpid/
,atlanta,30318,3.0,2.0,1060,1959.0,204900,"['""zestimate"":167879']","['""rentZestimate"":1245']",single family,[],"2017 $561 +12.2% $8,200 --","+$63,110 (+60.2 %)",https://www.zillow.com/homedetails/833-Harwell-Rd-NW-Atlanta-GA-30318/35871225_zpid/
,atlanta,30318,3.0,,1040,2000.0,249900,"['""zestimate"":251011']","['""rentZestimate"":1350']",single family,[],"2017 $1,871 +164.9% $34,000 --","$269,034 (+7.2 %)",https://www.zillow.com/homedetails/1957-Main-St-NW-Atlanta-GA-30318/65452516_zpid/
,atlanta,30331,4.0,3.0,1232,1966.0,150000,"['""zestimate"":141134']","['""rentZestimate"":1210']",single family,[],"2017 $417 +4.5% $14,600 --","$160,907 (+14.0 %)",https://www.zillow.com/homedetails/4626-Ivywood-Dr-SW-Atlanta-GA-30331/35885722_zpid/
,atlanta,30317,3.0,2.0,1776,1949.0,344000,"['""zestimate"":386376']","['""rentZestimate"":1745']",single family,[],"2017 $4,058 -14.6% $125,680 +25.7%","$403,647 (+4.5 %)",https://www.zillow.com/homedetails/477-S-Howard-St-SE-Atlanta-GA-30317/14457100_zpid/
,atlanta,30310,3.0,3.0,1611,1945.0,275000,"['""zestimate"":229793']","['""rentZestimate"":1350']",single family,[],"2017 $2,914 +190.5% $12,200 --","-$6,012 (-2.5 %)",https://www.zillow.com/homedetails/1115-Selwin-Ave-SW-Atlanta-GA-30310/35836133_zpid/
,atlanta,30324,2.0,2.0,1060,1975.0,250000,"['""zestimate"":266957']","['""rentZestimate"":2220']",condo,[],,"-$1,095 (-0.4 %)",https://www.zillow.com/homedetails/1445-Monroe-Dr-NE-APT-B9-Atlanta-GA-30324/2086942279_zpid/
,atlanta,30316,3.0,2.0,1179,1950.0,310000,"['""zestimate"":317229']","['""rentZestimate"":1750']",single family,[],"2017 $343 +14.1% $66,760 +121.9%","$336,168 (+6.0 %)",https://www.zillow.com/homedetails/886-Stallings-Ave-SE-Atlanta-GA-30316/14446809_zpid/
,atlanta,30308,2.0,2.0,683,1963.0,179900,[],[],condo,[],,Unavailable,https://www.zillow.com/homedetails/215-Piedmont-Ave-NE-APT-1206-Atlanta-GA-30308/2085932887_zpid/
,atlanta,30316,3.0,3.0,1867,2018.0,330368,"['""zestimate"":335902']","['""rentZestimate"":2015']",townhouse,"['HOA Fee"",""factValue"":""$100']",,"+$5,628 (+1.7 %)",https://www.zillow.com/homedetails/1357-Heights-Park-Dr-SE-11-Atlanta-GA-30316/2086665772_zpid/
,atlanta,30311,3.0,2.0,1200,1950.0,153500,"['""zestimate"":149160']","['""rentZestimate"":1295']",single family,[],"2017 $1,386 +28.7% $13,200 --","-$6,225 (-4.0 %)",https://www.zillow.com/homedetails/364-Peyton-Rd-SW-Atlanta-GA-30311/35866276_zpid/
,atlanta,30331,3.0,2.0,--,1965.0,137500,"['""zestimate"":138098']","['""rentZestimate"":1200']",single family,[],"2017 $1,174 -0.1% $15,640 --","$156,092 (+13.0 %)",https://www.zillow.com/homedetails/3546-Glenview-Cir-SW-Atlanta-GA-30331/35873286_zpid/
,atlanta,30311,4.0,3.0,2200,1960.0,267900,"['""zestimate"":225097']","['""rentZestimate"":1490']",single family,[],"2017 $1,737 +36.3% $17,400 --","-$25,707 (-10.2 %)",https://www.zillow.com/homedetails/1769-Laurens-Dr-SW-Atlanta-GA-30311/35866790_zpid/
,atlanta,30315,2.0,2.0,--,2006.0,195000,"['""zestimate"":191351']","['""rentZestimate"":1295']",condo,[],,"-$2,415 (-1.2 %)",https://www.zillow.com/homedetails/1195-Milton-Ter-SE-APT-4303-Atlanta-GA-30315/2087015645_zpid/
,atlanta,30311,4.0,3.0,2409,1950.0,244900,"['""zestimate"":249653']","['""rentZestimate"":1559']",single family,[],"2017 $1,066 +85.7% $22,280 --","$267,553 (+7.2 %)",https://www.zillow.com/homedetails/1371-Downs-Dr-SW-Atlanta-GA-30311/35854055_zpid/
,atlanta,30315,3.0,2.0,1000,1985.0,169900,"['""zestimate"":123642']","['""rentZestimate"":1200']",single family,[],"2017 $829 -0.1% $7,640 --","+$7,494 (+6.5 %)",https://www.zillow.com/homedetails/1306-Redford-Dr-SE-Atlanta-GA-30315/35881475_zpid/
,atlanta,30331,3.0,2.0,1943,1969.0,179900,"['""zestimate"":167820']","['""rentZestimate"":1400']",single family,[],"2017 $560 +2.3% $27,520 --","$174,583 (+4.0 %)",https://www.zillow.com/homedetails/3537-Ingledale-Dr-SW-Atlanta-GA-30331/35873379_zpid/
,atlanta,30318,3.0,2.0,1280,1958.0,187000,"['""zestimate"":71174']","['""rentZestimate"":1200']",single family,[],"2017 $1,238 +147.8% $7,760 --","$80,768 (+13.5 %)",https://www.zillow.com/homedetails/2783-Oldknow-Dr-NW-Atlanta-GA-30318/35864834_zpid/
,atlanta,30318,3.0,2.0,1355,1951.0,198900,"['""zestimate"":161486']","['""rentZestimate"":1350']",single family,[],"2017 $365 +6.8% $10,000 --","$177,441 (+9.9 %)",https://www.zillow.com/homedetails/2421-Baker-Rd-NW-Atlanta-GA-30318/35864098_zpid/
,atlanta,30331,,,,,336990,"['""zestimate"":344070']","['""rentZestimate"":2195']",appt. only: monday - fridaysaturday 10am-6pmsunday 1pm-6pm,[],,"-$1,363 (-0.4 %)",https://www.zillow.com/community/bedford-estates/2093731575_zpid/
,atlanta,30310,3.0,2.0,1228,1965.0,229400,"['""zestimate"":178221']","['""rentZestimate"":1250']",single family,[],"2017 $1,098 +29.5% $8,400 --","$199,768 (+12.1 %)",https://www.zillow.com/homedetails/1222-Elizabeth-Ave-SW-Atlanta-GA-30310/35840838_zpid/
,atlanta,30318,3.0,2.0,1800,2002.0,305000,"['""zestimate"":337227']","['""rentZestimate"":2100']",single family,[],"2017 $3,775 +29.8% $85,120 --","$351,829 (+4.3 %)",https://www.zillow.com/homedetails/2602-Forrest-Ave-NW-Atlanta-GA-30318/69382011_zpid/
,atlanta,30314,4.0,4.0,2016,2005.0,348000,"['""zestimate"":186597']","['""rentZestimate"":1349']",single family,[],"2017 $927 +14.1% $8,000 --","$213,430 (+14.4 %)",https://www.zillow.com/homedetails/606-Thurmond-St-NW-Atlanta-GA-30314/35889798_zpid/
,atlanta,30331,3.0,2.0,1442,2005.0,199000,"['""zestimate"":201740']","['""rentZestimate"":1350']",single family,[],"2017 $1,312 +4.3% $18,120 --","+$86,846 (+75.6 %)",https://www.zillow.com/homedetails/3413-Lake-Valley-Rd-NW-Atlanta-GA-30331/35872170_zpid/
,atlanta,30315,3.0,2.0,1188,1988.0,179900,"['""zestimate"":128428']","['""rentZestimate"":1200']",single family,[],,"+$2,650 (+2.1 %)",https://www.zillow.com/homedetails/24-Stillman-St-SE-Atlanta-GA-30315/35883640_zpid/
,atlanta,30314,4.0,2.0,1170,1950.0,169900,"['""zestimate"":161370']","['""rentZestimate"":1270']",single family,[],"2017 $636 -31.4% $10,240 --","$183,575 (+13.8 %)",https://www.zillow.com/homedetails/2320-Carver-Dr-NW-Atlanta-GA-30314/35857353_zpid/
,atlanta,30318,4.0,2.0,1869,1948.0,248800,"['""zestimate"":206482']","['""rentZestimate"":1419']",single family,[],"2017 $1,233 -2.6% $18,200 -26.4%","$233,738 (+13.2 %)",https://www.zillow.com/homedetails/521-Pelton-Pl-NW-Atlanta-GA-30318/35856039_zpid/
,atlanta,30311,3.0,2.0,1399,1950.0,275000,"['""zestimate"":217059']","['""rentZestimate"":1238']",single family,[],"2017 $1,997 +121.6% $9,520 --","+$55,867 (+34.7 %)",https://www.zillow.com/homedetails/1148-Westmont-Rd-SW-Atlanta-GA-30311/35841563_zpid/
,atlanta,30311,4.0,4.0,2100,1972.0,235000,"['""zestimate"":274805']","['""rentZestimate"":1800']",single family,[],"2017 $853 +7.6% $35,040 --","$292,970 (+6.6 %)",https://www.zillow.com/homedetails/3279-Pamlico-Dr-SW-Atlanta-GA-30311/35872915_zpid/
,atlanta,30305,2.0,2.0,--,1958.0,174999,"['""zestimate"":175748']","['""rentZestimate"":1495']",condo,[],,"+$3,276 (+1.9 %)",https://www.zillow.com/homedetails/2965-Pharr-Ct-207-Atlanta-GA-30305/2086617904_zpid/
,atlanta,30354,4.0,2.0,1600,1965.0,159900,"['""zestimate"":145061']","['""rentZestimate"":1300']",single family,[],,Unavailable,https://www.zillow.com/homedetails/185-Oak-Dr-SW-Atlanta-GA-30354/2086331132_zpid/
,atlanta,30315,3.0,2.0,1340,1950.0,159900,"['""zestimate"":157725']","['""rentZestimate"":1340']",single family,[],"2017 $1,225 -2.5% $17,520 --","$173,419 (+10.0 %)",https://www.zillow.com/homedetails/1641-Pontiac-Pl-SE-Atlanta-GA-30315/35889464_zpid/
,atlanta,30318,3.0,3.0,1620,2001.0,320000,"['""zestimate"":323299']","['""rentZestimate"":2050']",single family,[],"2017 $3,509 +32.4% $77,600 --","$340,822 (+5.4 %)",https://www.zillow.com/homedetails/2666-W-Main-St-NW-Atlanta-GA-30318/65442404_zpid/
,atlanta,30318,2.0,3.0,2012,2001.0,325000,"['""zestimate"":459580']","['""rentZestimate"":2325']",condo,"['HOA Fee"",""factValue"":""$31']",,"$480,445 (+4.5 %)",https://www.zillow.com/homedetails/401-10th-St-NW-APT-B205-Atlanta-GA-30318/2102457430_zpid/
,atlanta,30318,4.0,3.0,1243,2006.0,299000,"['""zestimate"":171181']","['""rentZestimate"":1300']",single family,[],"2017 $1,050 +40% $6,400 --","$184,259 (+7.6 %)",https://www.zillow.com/homedetails/620-Joseph-E-Lowery-Blvd-NW-Atlanta-GA-30318/69343344_zpid/
,atlanta,30354,3.0,2.0,1450,1960.0,189000,"['""zestimate"":69768']","['""rentZestimate"":1100']",single family,[],"2017 $1,027 -0.3% $11,720 --","+$2,591 (+3.9 %)",https://www.zillow.com/homedetails/3333-Renault-Rd-SE-Atlanta-GA-30354/35875344_zpid/
,atlanta,30310,3.0,2.0,1136,1950.0,199900,"['""zestimate"":199642']","['""rentZestimate"":1350']",single family,[],"2017 $1,131 +171% $8,880 --",-$986 (-0.5 %),https://www.zillow.com/homedetails/1883-Bonniview-St-SW-Atlanta-GA-30310/35829619_zpid/
,atlanta,30311,4.0,3.0,1542,1964.0,225000,"['""zestimate"":218423']","['""rentZestimate"":1400']",single family,[],"2017 $411 +1.7% $17,600 --","$248,216 (+13.6 %)",https://www.zillow.com/homedetails/274-Peyton-Rd-SW-Atlanta-GA-30311/35863500_zpid/
,atlanta,30311,3.0,2.0,1459,1960.0,122499,"['""zestimate"":133501']","['""rentZestimate"":1225']",single family,[],"2017 $575 +5.3% $15,760 --","$150,589 (+12.8 %)",https://www.zillow.com/homedetails/2224-Star-Mist-Dr-SW-Atlanta-GA-30311/35869356_zpid/
,atlanta,30311,3.0,3.0,2478,2018.0,339900,"['""zestimate"":266477']","['""rentZestimate"":1100']",single family,[],"2017 $1,019 +39.1% $5,720 --","$293,951 (+10.3 %)",https://www.zillow.com/homedetails/1585-Kenmore-St-SW-Atlanta-GA-30311/35848478_zpid/
,atlanta,30310,4.0,3.0,1860,1945.0,330000,"['""zestimate"":279637']","['""rentZestimate"":1490']",single family,[],"2017 $1,357 +20.6% $14,800 --","+$64,842 (+30.2 %)",https://www.zillow.com/homedetails/1931-Sylvan-Rd-SW-Atlanta-GA-30310/35837522_zpid/
,atlanta,30314,4.0,3.0,1896,2008.0,269900,"['""zestimate"":276333']","['""rentZestimate"":1600']",single family,[],,"$311,952 (+12.9 %)",https://www.zillow.com/homedetails/1007-Camilla-St-SW-Atlanta-GA-30314/88816190_zpid/
,atlanta,30331,3.0,2.0,1441,1992.0,139900,"['""zestimate"":136672']","['""rentZestimate"":1300']",single family,[],"2017 $753 +42.8% $26,840 --","+$3,893 (+2.9 %)",https://www.zillow.com/homedetails/3826-Mays-Ct-SW-Atlanta-GA-30331/65448630_zpid/
,atlanta,30314,3.0,2.0,1250,1945.0,265000,"['""zestimate"":197919']","['""rentZestimate"":1422']",single family,[],"2017 $1,044 +2.2% $12,640 --","$226,043 (+14.2 %)",https://www.zillow.com/homedetails/1310-Thurgood-St-SW-Atlanta-GA-30314/35843991_zpid/
,atlanta,30309,2.0,2.0,780,2000.0,315000,[],"['""rentZestimate"":1550']",condo,"['HOA Fee"",""factValue"":""$44']","2017 $1,706 +46.4% $54,720 --",Unavailable,https://www.zillow.com/homedetails/1735-Peachtree-St-NE-Atlanta-GA-30309/65469729_zpid/
,atlanta,30354,3.0,2.0,1483,1962.0,149900,"['""zestimate"":156752']","['""rentZestimate"":1200']",single family,[],"2017 $886 +0.1% $8,920 --","$179,356 (+14.4 %)",https://www.zillow.com/homedetails/3093-Empire-Blvd-SW-Atlanta-GA-30354/35886305_zpid/
,atlanta,30318,4.0,4.0,1798,1960.0,179900,"['""zestimate"":193355']","['""rentZestimate"":1375']",single family,[],"2017 $1,633 +95.5% $7,880 --","-$1,138 (-0.6 %)",https://www.zillow.com/homedetails/3223-Stetson-Pl-NW-Atlanta-GA-30318/35871270_zpid/
,atlanta,30331,,,,,255900,"['""zestimate"":252183']","['""rentZestimate"":1795']","hours: monday- thursday: 11am-6pm, friday by appointment only.saturday is 10am-6pm, sunday:",[],,"-$8,175 (-3.1 %)",https://www.zillow.com/community/cambridge-meadows/2087935170_zpid/
,atlanta,30311,3.0,3.0,2012,1945.0,269900,"['""zestimate"":277332']","['""rentZestimate"":1445']",single family,[],"2017 $4,185 +541.2% $3,760 --","+$9,284 (+3.5 %)",https://www.zillow.com/homedetails/992-Westmont-Rd-SW-Atlanta-GA-30311/35841406_zpid/
,atlanta,30310,4.0,3.0,1984,2008.0,295000,"['""zestimate"":311195']","['""rentZestimate"":1560']",single family,[],"2017 $3,445 +114.8% $26,120 --",+$215 (+0.1 %),https://www.zillow.com/homedetails/981-Byron-Dr-SW-Atlanta-GA-30310/69343717_zpid/
,atlanta,30316,3.0,,1157,1952.0,249999,"['""zestimate"":262743']","['""rentZestimate"":1535']",single family,[],"2017 $840 +252.7% $71,440 +23.9%","$290,042 (+10.4 %)",https://www.zillow.com/homedetails/396-Greencove-Ln-SE-Atlanta-GA-30316/14456752_zpid/
,atlanta,30318,3.0,2.0,--,1945.0,265000,"['""zestimate"":121089']","['""rentZestimate"":1250']",single family,[],"2017 $1,198 -2.1% $14,680 -30.2%","+$5,939 (+5.2 %)",https://www.zillow.com/homedetails/627-S-Elizabeth-Pl-NW-Atlanta-GA-30318/35856552_zpid/
,atlanta,30315,3.0,2.0,1395,1962.0,144900,"['""zestimate"":200309']","['""rentZestimate"":1278']",single family,[],"2017 $1,077 -1.9% $11,560 --","$230,295 (+15.0 %)",https://www.zillow.com/homedetails/2550-Springdale-Rd-SW-Atlanta-GA-30315/35829299_zpid/
,atlanta,30310,3.0,3.0,1700,1953.0,310000,"['""zestimate"":311929']","['""rentZestimate"":1420']",single family,[],"2017 $2,465 +417.7% $28,840 +141.9%","$353,416 (+13.3 %)",https://www.zillow.com/homedetails/1497-Rogers-Ave-SW-Atlanta-GA-30310/35841945_zpid/
,atlanta,30310,3.0,2.0,1476,1948.0,305000,"['""zestimate"":300374']","['""rentZestimate"":1500']",single family,[],"2017 $810 +59% $19,280 +160.5%","$325,365 (+8.3 %)",https://www.zillow.com/homedetails/1685-N-Olympian-Way-SW-Atlanta-GA-30310/35847275_zpid/
,atlanta,30331,4.0,2.0,--,2018.0,198200,"['""zestimate"":177860']",[],single family,"['HOA Fee"",""factValue"":""$16']","2017 $315 -3.3% $6,000 -46.6%",-$377 (-0.2 %),https://www.zillow.com/homedetails/3726-Liverpool-Way-Atlanta-GA-30331/171484802_zpid/
,atlanta,30310,4.0,2.0,1120,2002.0,199900,"['""zestimate"":202083']","['""rentZestimate"":1395']",single family,[],"2017 $1,792 +55.6% $16,000 --",-$763 (-0.4 %),https://www.zillow.com/homedetails/352-Bass-St-SW-Atlanta-GA-30310/65441823_zpid/
,atlanta,30310,3.0,2.0,1400,1998.0,299900,"['""zestimate"":227548']","['""rentZestimate"":1395']",single family,[],"2017 $3,008 +495.1% $15,880 --","+$4,040 (+1.8 %)",https://www.zillow.com/homedetails/1375-Sylvan-Rd-SW-Atlanta-GA-30310/35836302_zpid/
,atlanta,30312,2.0,2.0,1266,1987.0,249000,"['""zestimate"":248206']","['""rentZestimate"":1750']",condo,[],"2017 $1,106 +96.2% $54,080 --","$266,399 (+7.3 %)",https://www.zillow.com/homedetails/610-Mcgill-Pl-NE-Atlanta-GA-30312/35879659_zpid/
,atlanta,30331,4.0,4.0,3838,1994.0,339900,"['""zestimate"":366979']","['""rentZestimate"":2300']",single family,"['HOA Fee"",""factValue"":""$70']","2017 $3,242 +1.6% $89,400 --","$378,576 (+3.2 %)",https://www.zillow.com/homedetails/900-Regency-Crest-Dr-SW-Atlanta-GA-30331/35879169_zpid/
,atlanta,30331,3.0,2.0,1704,1962.0,169900,"['""zestimate"":171806']","['""rentZestimate"":1400']",single family,[],"2017 $498 +325.1% $16,320 --","$197,182 (+14.8 %)",https://www.zillow.com/homedetails/3805-Village-Dr-SW-Atlanta-GA-30331/35891831_zpid/
,atlanta,30316,3.0,,960,1988.0,335000,"['""zestimate"":338687']","['""rentZestimate"":1675']",single family,[],"2017 $5,080 +81.9% $53,640 --","$351,693 (+3.8 %)",https://www.zillow.com/homedetails/971-Walker-Ave-SE-Atlanta-GA-30316/35869506_zpid/
,atlanta,30318,3.0,,1280,1960.0,143900,"['""zestimate"":155569']","['""rentZestimate"":1266']",single family,[],"2017 $290 -4.1% $7,000 --","$178,298 (+14.6 %)",https://www.zillow.com/homedetails/797-Skipper-Dr-NW-Atlanta-GA-30318/35871140_zpid/
,atlanta,30310,3.0,2.0,1161,1950.0,234990,"['""zestimate"":205036']","['""rentZestimate"":1238']",single family,[],"2017 $1,844 +51.5% $7,680 -19.3%","+$88,316 (+75.7 %)",https://www.zillow.com/homedetails/814-Humphries-St-SW-Atlanta-GA-30310/35890315_zpid/
